YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201609,108770,651529,1,1.4,"E","SHEBOYGAN",43.75,-87.692,4345000,8741520
201609,108798,651688,1,6.78,"SSE","CHIVINGTON",38.35,-102.49,3821000,10229400
201609,108800,651707,1,5.83,"SSW","SANIBEL",26.36,-82.14,2621600,828400
201609,110219,659198,6,2.14,"NNE","CHARME",43.1981,-91.1123,4311886,916738
201609,110219,659198,7,2.92,"N","LYNXVILLE",43.2922,-91.0506,4317532,913036
201609,110219,659204,1,.5,"E","DE SOTO",43.42,-91.19,4325200,9111400
201609,110219,659235,1,0,"N","MT STERLING",43.32,-90.93,4319200,9055800
201609,110219,659240,1,4.04,"NE","VEEFKIND",44.74,-90.32,4444400,9019200
201609,110219,659252,1,.5,"E","VIROQUA",43.55,-90.87,4333000,9052200
201609,110219,659253,1,.85,"NE","KICKAPOO CENTER",43.48,-90.69,4328800,9041400
201609,110219,659755,1,5.73,"SSE","PLAINVILLE",43.64,-89.79,4338400,8947400
201609,110219,659755,2,2.56,"SE","BIG SPG",43.64,-89.6,4338400,8936000
201609,110219,659755,3,3.76,"NNE","BROOKS",43.87,-89.6,4352200,8936000
201609,110219,659755,4,3.14,"NNW","EASTON",43.87,-89.96,4352200,8957600
201609,110219,659755,5,.85,"NE","EASTON",43.84,-89.92,4350400,8955200
201609,110219,659755,6,3.77,"NNW","PLAINVILLE",43.77,-89.85,4346200,8951000
201609,110219,659837,1,0,"N","READSTOWN",43.45,-90.77,4327000,9046200
201609,110219,659985,1,1.6,"W","SPARTA",43.9315,-90.8521,4355890,9051126
201609,110219,659985,2,1.62,"W","SPARTA",43.9262,-90.852,4355572,9051120
201609,110219,659985,3,.47,"SW","SPARTA",43.9249,-90.8262,4355494,9049572
201609,110219,659985,4,1.14,"NE","SPARTA",43.9401,-90.8018,4356406,9048108
201609,110219,659985,5,1.77,"NNE","SPARTA",43.9547,-90.8101,4357282,9048606
201609,110219,659985,6,1.67,"N","SPARTA",43.9539,-90.815,4357234,9048900
201609,110219,659985,7,.8,"NNE","SPARTA",43.9401,-90.812,4356406,9048720
201609,110219,660327,1,1.85,"W","PINE CREEK",44.1341,-91.5568,448046,9133408
201609,110219,660327,2,1.62,"W","PINE CREEK",44.1322,-91.5526,447932,9133156
201609,110219,660327,3,1.57,"W","PINE CREEK",44.1291,-91.5517,447746,9133102
201609,110219,660327,4,1.44,"WSW","PINE CREEK",44.1245,-91.548,447470,9132880
201609,110219,660327,5,1.5,"WSW","PINE CREEK",44.124,-91.549,447440,9132940
201609,110219,660327,6,1.64,"W","PINE CREEK",44.129,-91.553,447740,9133180
201609,110219,660327,7,1.89,"W","PINE CREEK",44.1335,-91.5579,448010,9133474
201609,110219,660328,1,.94,"SW","NEILLSVILLE",44.5612,-90.6146,4433672,9036876
201609,110219,660328,2,1.08,"SW","NEILLSVILLE",44.5578,-90.6136,4433468,9036816
201609,110219,660328,3,1.09,"SSW","NEILLSVILLE",44.5559,-90.61,4433354,9036600
201609,110219,660328,4,1.18,"SSW","NEILLSVILLE",44.5549,-90.6111,4433294,9036666
201609,110219,660328,5,1.15,"SW","NEILLSVILLE",44.5572,-90.615,4433432,9036900
201609,110219,660328,6,1.01,"SW","NEILLSVILLE",44.5608,-90.616,4433648,9036960
201609,110219,660328,7,1.08,"WSW","NEILLSVILLE",44.5626,-90.6192,4433756,9037152
201609,110219,660328,8,.99,"WSW","NEILLSVILLE",44.5627,-90.6173,4433762,9037038
201609,110219,660329,1,2.53,"SSW","HATFIELD",44.3891,-90.7574,4423346,9045444
201609,110219,660329,2,2.87,"SSW","HATFIELD",44.3852,-90.7616,4423112,9045696
201609,110219,660329,3,3.23,"SSW","HATFIELD",44.3788,-90.7608,4422728,9045648
201609,110219,660329,4,3.34,"SSW","HATFIELD",44.3782,-90.7639,4422692,9045834
201609,110219,660329,5,2.85,"SW","HATFIELD",44.3869,-90.7646,4423214,9045876
201609,110219,660329,6,2.57,"SW","HATFIELD",44.3898,-90.7604,4423388,9045624
201609,110219,660330,1,2.32,"E","VAUDREUIL",44.3063,-90.8339,4418378,9050034
201609,110219,660330,2,1.67,"E","VAUDREUIL",44.2967,-90.8465,4417802,9050790
201609,110219,660330,3,1.59,"NW","PLEASANT VIEW",44.2888,-90.8484,4417328,9050904
201609,110219,660330,4,1.4,"ESE","VAUDREUIL",44.2895,-90.8559,4417370,9051354
201609,110219,660330,5,1.48,"SE","VAUDREUIL",44.2874,-90.8557,4417244,9051342
201609,110219,660330,6,1.38,"NNW","PLEASANT VIEW",44.287,-90.8448,4417220,9050688
201609,110219,660330,7,1.86,"E","VAUDREUIL",44.2959,-90.8429,4417754,9050574
201609,110219,660330,8,2.37,"N","PLEASANT VIEW",44.3043,-90.8307,4418258,9049842
201609,110219,660331,1,1.46,"S","BUTMAN CORNERS",44.0591,-91.2846,443546,9117076
201609,110219,660331,2,1.18,"S","BUTMAN CORNERS",44.063,-91.277,443780,9116620
201609,110219,660331,3,1.09,"S","BUTMAN CORNERS",44.0642,-91.2803,443852,9116818
201609,110219,660331,4,1.29,"S","BUTMAN CORNERS",44.0616,-91.2847,443696,9117082
201609,110219,660331,5,1.63,"SW","BUTMAN CORNERS",44.0662,-91.3067,443972,9118402
201609,110219,660331,6,1.93,"SW","BUTMAN CORNERS",44.0634,-91.3112,443804,9118672
201609,110219,660331,7,1.74,"SW","BUTMAN CORNERS",44.0636,-91.3066,443816,9118396
201609,110219,660451,1,1.93,"S","NORTH BEND",44.0722,-91.1224,444332,917344
201609,110219,660451,2,.64,"WSW","NORTH BEND",44.097,-91.1323,445820,917938
201609,110219,660451,3,4.47,"E","HATFIELD",44.4218,-90.6394,4425308,9038364
201609,110219,660451,4,4.46,"N","CITY PT",44.4139,-90.3327,4424834,9019962
201609,110219,660451,5,.54,"SSE","CITY PT",44.3434,-90.3143,4420604,9018858
201609,110219,660499,1,1.22,"WNW","JUNCTION",45.0292,-90.9213,451752,9055278
201609,110219,660499,2,5.63,"N","HUMBIRD",44.6101,-90.9213,4436606,9055278
201609,110219,660499,3,1.58,"E","SHERWOOD",44.4273,-90.3182,4425638,9019092
201609,110219,660499,4,2.1,"NNE","DORCHESTER",45.0292,-90.3182,451752,9019092
201609,110219,660533,1,.49,"NW","ONTARIO",43.725,-90.587,4343500,9035220
201609,110219,660533,2,.47,"NW","ONTARIO",43.724,-90.5876,4343440,9035256
201609,110219,660533,3,.45,"W","ONTARIO",43.7209,-90.5889,4343254,9035334
201609,110219,660533,4,.54,"W","ONTARIO",43.7203,-90.5908,4343218,9035448
201609,110219,660533,5,.49,"W","ONTARIO",43.7198,-90.5899,4343188,9035394
201609,110219,660533,6,.4,"W","ONTARIO",43.7203,-90.588,4343218,9035280
201609,110219,660533,7,.47,"NW","ONTARIO",43.7254,-90.5858,4343524,9035148
201609,110219,660534,1,1.54,"WSW","VIROQUA MUNI ARPT",43.568,-90.906,4334080,9054360
201609,110219,660534,2,2.06,"NNE","LA FARGE",43.5992,-90.6218,4335952,9037308
201609,110219,660534,3,3.04,"NE","KICKAPOO CENTER",43.5005,-90.6563,4330030,9039378
201609,110219,660534,4,2.12,"SE","READSTOWN",43.4328,-90.7351,4325968,9044106
201609,110219,660534,5,.26,"NNW","DE SOTO",43.4236,-91.2016,4325416,9112096
201609,110219,660534,6,.63,"S","VICTORY",43.471,-91.2178,4328260,9113068
201609,110219,660538,1,1.13,"NW","LA FARGE",43.5817,-90.6458,4334902,9038748
201609,110219,660538,2,.82,"NW","LA FARGE",43.5769,-90.6435,4334614,9038610
201609,110219,660538,3,.5,"WSW","LA FARGE",43.5679,-90.6396,4334074,9038376
201609,110219,660538,4,.4,"WSW","LA FARGE",43.5672,-90.637,4334032,9038220
201609,110219,660538,5,.48,"WSW","LA FARGE",43.5664,-90.6382,4333984,9038292
201609,110219,660538,6,.6,"WSW","LA FARGE",43.5665,-90.641,4333990,9038460
201609,110219,660538,7,.71,"W","LA FARGE",43.5696,-90.6442,4334176,9038652
201609,110219,660538,8,1.21,"NW","LA FARGE",43.582,-90.6476,4334920,9038856
201609,110219,660547,1,2.78,"NE","KICKAPOO CENTER",43.5033,-90.6688,4330198,9040128
201609,110219,660547,2,2.69,"ESE","LIBERTY",43.5094,-90.6783,4330564,9040698
201609,110219,660547,3,2.41,"ESE","LIBERTY",43.5084,-90.6846,4330504,9041076
201609,110219,660547,4,2.48,"ESE","LIBERTY",43.508,-90.6833,4330480,9040998
201609,110219,660547,5,2.66,"ESE","LIBERTY",43.5082,-90.6794,4330492,9040764
201609,110219,660547,6,2.77,"NNE","KICKAPOO CENTER",43.5053,-90.6737,4330318,9040422
201609,110219,660547,7,2.73,"NE","KICKAPOO CENTER",43.5028,-90.6697,4330168,9040182
201609,110219,660553,1,.44,"NE","READSTOWN",43.455,-90.7647,4327300,9045882
201609,110219,660553,2,.31,"ENE","READSTOWN",43.4515,-90.7642,4327090,9045852
201609,110219,660553,3,.24,"E","READSTOWN",43.4498,-90.7652,4326988,9045912
201609,110219,660553,4,.43,"SE","READSTOWN",43.4449,-90.765,4326694,9045900
201609,110219,660553,5,.47,"SE","READSTOWN",43.4448,-90.7639,4326688,9045834
201609,110219,660553,6,.31,"E","READSTOWN",43.45,-90.7639,4327000,9045834
201609,110219,660553,7,.36,"ENE","READSTOWN",43.4515,-90.7631,4327090,9045786
201609,110219,660553,8,.46,"NE","READSTOWN",43.4548,-90.7637,4327288,9045822
201609,110219,660561,1,1.74,"ESE","ETTRICK",44.1635,-91.2361,449810,9114166
201609,110219,660561,2,2.47,"N","BUTMAN CORNERS",44.1158,-91.2797,446948,9116782
201609,110219,660561,3,2.16,"NNE","GALESVILLE",44.1098,-91.3369,446588,9120214
201609,110219,660561,4,3.58,"WSW","FRENCHVILLE",44.1381,-91.3904,448286,9123424
201609,110219,660561,5,.99,"NE","FRENCHVILLE",44.1586,-91.3039,449516,9118234
201609,110219,660564,1,.47,"SSW","SOLDIERS GROVE",43.3938,-90.7738,4323628,9046428
201609,110219,660564,2,.47,"SSW","SOLDIERS GROVE",43.3943,-90.7752,4323658,9046512
201609,110219,660564,3,.45,"SW","SOLDIERS GROVE",43.3951,-90.7758,4323706,9046548
201609,110219,660564,4,.39,"SW","SOLDIERS GROVE",43.3967,-90.7762,4323802,9046572
201609,110219,660564,5,.45,"WSW","SOLDIERS GROVE",43.3964,-90.7775,4323784,9046650
201609,110219,660564,6,.43,"SW","SOLDIERS GROVE",43.3962,-90.7769,4323772,9046614
201609,110219,660564,7,.49,"SW","SOLDIERS GROVE",43.3947,-90.7765,4323682,9046590
201609,110219,660564,8,.52,"SSW","SOLDIERS GROVE",43.3933,-90.7747,4323598,9046482
201609,110219,660571,1,3.11,"NNW","BELL CENTER",43.3195,-90.8497,4319170,9050982
201609,110683,660939,4,2.83,"NW","SUMTER",33.9466,-80.3877,3356796,8023262
201609,110683,660940,1,2.41,"WNW","SWANSEA",33.7455,-81.1375,3344730,818250
201609,110683,660940,2,2.36,"WNW","SWANSEA",33.7455,-81.1365,3344730,818190
201609,110683,660940,3,2.43,"WNW","SWANSEA",33.7484,-81.136,3344904,818160
201609,110683,660940,4,2.5,"WNW","SWANSEA",33.7485,-81.1374,3344910,818244
201609,110683,660943,1,.67,"ENE","PANOLA",33.6526,-80.4088,3339156,8024528
201609,110683,660943,2,.66,"ENE","PANOLA",33.6519,-80.4087,3339114,8024522
201609,110683,660943,3,.77,"E","PANOLA",33.6521,-80.4069,3339126,8024414
201609,110683,660943,4,.75,"ENE","PANOLA",33.6526,-80.4074,3339156,8024444
201609,110683,660948,1,2.32,"SW","QUINTS XRDS",33.9581,-80.3806,3357486,8022836
201609,110683,660948,2,2.4,"SW","QUINTS XRDS",33.9564,-80.3806,3357384,8022836
201609,110683,660948,3,2.33,"SW","QUINTS XRDS",33.9564,-80.379,3357384,8022740
201609,110683,660948,4,2.22,"SW","QUINTS XRDS",33.9586,-80.379,3357516,8022740
201609,110683,660949,1,.38,"NNE","IRMO",34.0851,-81.1776,345106,8110656
201609,110683,660949,2,.3,"ENE","IRMO",34.0815,-81.1751,344890,8110506
201609,110683,660949,3,.34,"ENE","IRMO",34.0819,-81.1745,344914,8110470
201609,110683,660949,4,.41,"NNE","IRMO",34.0853,-81.1768,345118,8110608
201609,110683,660950,1,1.77,"WSW","IRMO",34.0691,-81.2079,344146,8112474
201609,110683,660950,2,1.65,"WSW","IRMO",34.0702,-81.2064,344212,8112384
201609,110683,660950,3,1.66,"WSW","IRMO",34.0693,-81.206,344158,8112360
201609,110683,660950,4,1.75,"WSW","IRMO",34.0686,-81.2073,344116,8112438
201609,110683,660951,1,.69,"N","AIKEN",33.56,-81.72,3333600,8143200
201609,110683,660952,1,2.27,"ESE","LEXINGTON",33.9651,-81.2147,3357906,8112882
201609,110683,660952,2,2.32,"ESE","LEXINGTON",33.9643,-81.2143,3357858,8112858
201609,110683,660952,3,2.37,"ESE","LEXINGTON",33.9649,-81.2129,3357894,8112774
201609,110683,660952,4,2.18,"ESE","LEXINGTON",33.9674,-81.2151,3358044,8112906
201609,110683,660952,5,2.13,"ESE","LEXINGTON",33.9669,-81.2163,3358014,8112978
201609,110683,660953,1,1.65,"NNW","ORANGEBURG",33.5208,-80.8841,3331248,8053046
201609,110683,660953,2,1.76,"NNW","ORANGEBURG",33.522,-80.8855,3331320,8053130
201609,110683,660953,3,1.92,"NNW","ORANGEBURG",33.5249,-80.8848,3331494,8053088
201609,110683,660953,4,2.11,"NNW","ORANGEBURG",33.5285,-80.8831,3331710,8052986
201609,110683,660954,1,1.07,"ENE","AIKEN",33.5557,-81.7028,3333342,8142168
201609,110683,660954,2,1.02,"ENE","AIKEN",33.5542,-81.7031,3333252,8142186
201609,110683,660954,3,1.07,"ENE","AIKEN",33.5542,-81.7021,3333252,8142126
201609,110683,660954,4,1.14,"ENE","AIKEN",33.5562,-81.7016,3333372,8142096
201609,110683,660955,1,1.19,"WNW","CHESTERFIELD",34.7364,-80.0995,3444184,805970
201609,110683,660955,2,1.16,"WNW","CHESTERFIELD",34.7353,-80.0993,3444118,805958
201609,110683,660955,3,1.07,"WNW","CHESTERFIELD",34.7354,-80.0978,3444124,805868
201609,110683,660955,4,1.02,"WNW","CHESTERFIELD",34.7357,-80.0966,3444142,805796
201609,110683,660956,1,1.31,"WNW","MYRON MANOR",34.0078,-80.9909,34468,8059454
201609,110683,660956,2,1.19,"WNW","MYRON MANOR",34.0077,-80.9885,34462,8059310
201609,110683,660956,3,1.21,"WNW","MYRON MANOR",34.0085,-80.9886,34510,8059316
201609,110683,660956,4,1.32,"WNW","MYRON MANOR",34.0086,-80.9907,34516,8059442
201609,110683,660957,1,2.21,"WNW","SUMTER",33.9368,-80.3828,3356208,8022968
201609,110683,660957,2,2.16,"WNW","SUMTER",33.936,-80.3823,3356160,8022938
201609,110683,660957,3,2.12,"WNW","SUMTER",33.9366,-80.3812,3356196,8022872
201609,110683,660957,4,2.13,"NW","SUMTER",33.9373,-80.3809,3356238,8022854
201609,110683,660958,1,3.03,"NW","SUMTER",33.9447,-80.3937,3356682,8023622
201609,110683,660958,2,3,"NW","SUMTER",33.9449,-80.3929,3356694,8023574
201609,110683,660958,3,2.91,"WNW","SUMTER",33.9429,-80.3926,3356574,8023556
201609,110683,660958,4,2.94,"WNW","SUMTER",33.9429,-80.3931,3356574,8023586
201609,110684,660959,1,2.22,"NE","MIDVILLE",32.84,-82.2,3250400,8212000
201609,110684,660960,1,3.64,"W","AUGUSTA DANIEL ARPT",33.4641,-82.0928,3327846,825568
201609,110684,660964,1,2.95,"W","AUGUSTA DANIEL ARPT",33.4665,-82.0809,3327990,824854
201609,110685,660961,1,.51,"W","EDMESTON",42.7,-75.24,4242000,7514400
201609,110686,660962,1,26.75,"WSW","RIPLEY",42.1451,-80.1947,428706,8011682
201609,110687,660965,1,8.99,"NE","AVON POINT",41.5307,-81.8938,4131842,8153628
201609,110687,660966,1,10.82,"NE","AVON POINT",41.5394,-81.8584,4132364,8151504
201609,110688,660967,1,0,"N","MEADVILLE",41.63,-80.15,4137800,809000
201609,110688,660967,2,0,"N","SPARTANSBURG",41.83,-79.7,4149800,7942000
201609,110688,660968,1,1.77,"SW","ITLEY",41.8987,-80.0993,4153922,805958
201609,110689,660969,1,.19,"SSE","CHAPIN",34.1674,-81.3487,3410044,8120922
201609,110689,660986,1,.51,"WNW","ARTHUR",33.9714,-81.1587,3358284,819522
201609,110689,660986,2,.44,"W","ARTHUR",33.9712,-81.1575,3358272,819450
201609,110689,660986,3,.44,"W","ARTHUR",33.9703,-81.1577,3358218,819462
201609,110689,660986,4,.51,"W","ARTHUR",33.9706,-81.1589,3358236,819534
201609,110689,660987,1,2.44,"NW","SPRINGDALE",33.9986,-81.125,3359916,817500
201609,110689,660987,2,2.4,"NW","SPRINGDALE",33.9983,-81.1243,3359898,817458
201609,110689,660987,3,2.37,"NW","SPRINGDALE",33.9977,-81.1244,3359862,817464
201609,110689,660987,4,2.4,"NE","ARTHUR",33.998,-81.125,3359880,817500
201609,110689,660988,1,.8,"W","HAPPY TOWN",33.9991,-81.094,3359946,815640
201609,110689,660988,2,.84,"W","HAPPY TOWN",33.9992,-81.0947,3359952,815682
201609,110689,660988,3,.84,"W","HAPPY TOWN",33.9988,-81.0947,3359928,815682
201609,110689,660988,4,.81,"W","HAPPY TOWN",33.9988,-81.0941,3359928,815646
201609,110689,660998,1,1.83,"E","ORANGEBURG",33.5042,-80.8387,3330252,8050322
201609,110689,660998,2,1.63,"NNE","ORANGEBURG",33.5202,-80.8555,3331212,8051330
201609,110689,660998,3,1.01,"W","ORANGEBURG",33.5018,-80.8874,3330108,8053244
201609,110689,660998,4,1.7,"SSE","ORANGEBURG",33.476,-80.8637,3328560,8051822
201609,110690,660971,1,1.18,"ENE","LEXINGTON",33.9841,-81.2301,3359046,8113806
201609,110690,660974,1,.95,"W","BLANEY",34.1511,-80.8165,349066,8048990
201609,110690,660977,1,.8,"SW","ELGIN",34.1615,-80.8094,349690,8048564
201609,110690,660979,1,1.64,"NE","LEXINGTON",33.9974,-81.2306,3359844,8113836
201609,110690,660980,1,1.1,"N","BOYDS",34.2859,-81.5979,3417154,8135874
201609,110690,660983,1,1.31,"NNE","PONTIAC AIRSTRIP ARP",34.1471,-80.8602,348826,8051612
201609,110690,660984,1,1.14,"NE","KILLIAN",34.1421,-80.9365,348526,8056190
201609,110690,660985,1,1.12,"SE","KILLIAN",34.1194,-80.9351,347164,8056106
201609,110691,660972,1,0,"N","OBERLIN",41.28,-82.22,4116800,8213200
201609,110691,660973,1,0,"N","AVON",41.45,-82.03,4127000,821800
201609,110691,660975,1,1.44,"W","WOOSTER",40.8013,-81.9575,4048078,8157450
201609,110691,660976,1,1.37,"SE","NEWBURY",41.4551,-81.2127,4127306,8112762
201609,110691,660978,1,0,"N","COPLEY",41.1,-81.63,416000,8137800
201609,110691,660981,1,0,"N","ROCK CREEK",41.67,-80.87,4140200,8052200
201609,110691,660981,2,2.41,"NE","PIERPONT",41.7764,-80.5394,4146584,8032364
201609,110691,660982,1,0,"N","PAINESVILLE",41.73,-81.25,4143800,8115000
201609,110691,660982,2,0,"N","CONCORD",41.67,-81.22,4140200,8113200
201609,110691,661006,1,0,"N","BUCYRUS",40.8,-82.98,4048000,8258800
201609,110691,661007,1,0,"N","GALION",40.73,-82.78,4043800,8246800
201609,110691,661008,1,0,"N","WILLARD",41.05,-82.73,413000,8243800
201609,110691,661009,1,0,"N","FREDERICKTOWN",40.48,-82.55,4028800,8233000
201609,110691,661010,1,1.68,"NNE","FIVE PTS",40.8419,-82.3659,4050514,8221954
201609,110691,661011,1,1.92,"NW","KINGS CORNERS",40.6715,-82.6431,4040290,8238586
201609,110691,661218,1,2.27,"WSW","NORTH OLMSTED",41.4108,-81.9621,4124648,8157726
201609,110691,661218,2,.12,"WNW","HIGHLAND HGTS",41.5507,-81.5021,4133042,8130126
201609,110691,661219,1,0,"N","WICKLIFFE",41.6,-81.47,4136000,8128200
201609,110691,661220,1,0,"N","AKRON",41.08,-81.5,414800,8130000
201609,110691,661220,2,0,"N","STOW",41.17,-81.43,4110200,8125800
201609,110691,661221,1,0,"N","BOARDMAN",41.03,-80.68,411800,8040800
201609,110692,660995,1,.32,"WSW","LONGTOWN",34.3483,-80.8351,3420898,8050106
201609,110692,660996,1,.32,"WSW","LONGTOWN",34.3482,-80.8351,3420892,8050106
201609,110692,660997,1,2.11,"NE","PATRICK",34.5876,-80.0196,3435256,801176
201609,110692,661469,1,1.98,"S","MAYSON",34.0015,-81.8839,3490,8153034
201609,110692,661469,2,.82,"W","MAYSON",34.0292,-81.8943,341752,8153658
201609,110692,661469,3,.75,"SSE","BLEASES XRDS",34.0408,-81.813,342448,8148780
201609,110692,661469,4,.99,"NE","SALUDA",34.0112,-81.7592,34672,8145552
201609,110692,661469,5,.49,"SE","SALUDA",33.9946,-81.7646,3359676,8145876
201609,110701,661012,1,0,"N","MEADVILLE",41.63,-80.15,4137800,809000
201609,110701,661013,1,2,"SSE","BLOOMING VLY",41.6533,-80.0352,4139198,802112
201609,110701,661014,1,0,"N","MILL VLG",41.88,-79.97,4152800,7958200
201609,110701,661015,1,0,"N","WATTSBURG",42,-79.8,4200,7948000
201609,110701,661016,1,0,"N","MEADVILLE",41.63,-80.15,4137800,809000
201610,111316,664242,3,1.31,"NE","KINGSBERRY",36.7345,-77.5346,3644070,7732076
201610,111316,664242,4,2.01,"S","PLEASANT SHADE",36.7213,-77.6555,3643278,7739330
201610,111316,664243,1,0,"N","EMPORIA",36.68,-77.53,3640800,7731800
201610,111316,664243,2,1.06,"W","EMPORIA",36.6818,-77.5491,3640908,7732946
201610,111316,664243,3,1.44,"NW","EMPORIA",36.6931,-77.5503,3641586,7733018
201610,111316,664243,4,.82,"N","EMPORIA",36.6918,-77.529,3641508,7731740
201610,111316,664344,1,0,"N","CAPE HENRY",36.92,-76,3655200,7600
201610,111316,664344,2,.27,"NNE","OCEAN PARK",36.9038,-76.0989,3654228,765934
201610,111316,664344,3,4.05,"WSW","MUNDEN",36.5518,-76.0941,3633108,765646
201610,111316,664344,4,8.48,"E","MUNDEN",36.5638,-75.8785,3633828,7552710
201610,111316,664346,1,4.75,"SW","HAMPTON",36.9746,-76.4147,3658476,7624882
201610,111316,664346,2,5.99,"W","HAMPTON",37.0289,-76.458,371734,7627480
201610,111316,664346,3,6.22,"NNE","HAMPTON",37.0969,-76.2911,375814,7617466
201610,111316,664346,4,3.57,"NNE","FT MONROE",37.0454,-76.2891,372724,7617346
201610,111316,664347,1,2.7,"NNW","LACKEY",37.2659,-76.5692,3715954,7634152
201610,111316,664347,2,3.18,"WNW","LACKEY",37.2402,-76.6063,3714412,7636378
201610,111316,664347,3,2.58,"SE","BETHEL MANOR",37.0739,-76.3866,374434,7623196
201610,111316,664347,4,1.87,"E","MESSICK",37.1254,-76.3165,377524,7618990
201610,111316,664350,1,2.32,"W","LEE HALL",37.2009,-76.6221,3712054,7637326
201610,111316,664350,2,.38,"ENE","HILTON VLG",37.0317,-76.4635,371902,7627810
201610,111316,664350,3,2.39,"SSE","HARPERSVILLE",37.07,-76.4285,374200,7625710
201610,111316,664350,4,.82,"N","LEE HALL",37.2118,-76.5816,3712708,7634896
201610,111316,664352,1,4.24,"NE","GROVE",37.2889,-76.6104,3717334,7636624
201610,111316,664352,2,1.77,"S","GROVE",37.2244,-76.6702,3713464,7640212
201610,111316,664352,3,1.95,"SSE","FIVE FORKS",37.2233,-76.7587,3713398,7645522
201610,111316,664352,4,5.1,"NNE","GROVE",37.3211,-76.6447,3719266,7638682
201610,111316,664355,1,0,"N","GRIZZARD",36.72,-77.43,3643200,7725800
201610,111316,664355,2,1.46,"SSW","WAKEFIELD ARPT",36.961,-77.0114,3657660,77684
201610,111316,664355,3,2.09,"SE","WAVERLY",37.007,-77.0554,37420,773324
201610,111316,664355,4,.59,"ESE","JARRATT",36.7962,-77.4605,3647772,7727630
201610,111316,664356,1,5.33,"S","DENDRON",36.973,-76.9428,3658380,7656568
201610,111316,664356,2,3.71,"ESE","BACONS CASTLE",37.0893,-76.664,375358,7639840
201610,111316,664356,3,3.12,"SE","SCOTLAND",37.1517,-76.756,379102,7645360
201610,111316,664356,4,3.11,"W","DENDRON",37.0443,-77.0059,372658,77354
201610,111321,664324,1,19.63,"N","(LBL)LIBERAL ARPT",37.33,-101.03,3719800,1011800
201610,111321,664325,1,11.56,"E","WILMORE",37.32,-99.01,3719200,99600
201610,111322,664326,1,9.78,"NNW","ENGLEWOOD",37.16,-100.05,379600,1003000
201610,111323,664327,1,7.28,"NNE","BAZINE",38.54,-99.61,3832400,9936600
201610,111323,664328,1,3.84,"E","MC CRACKEN",38.59,-99.5,3835400,9930000
201610,111347,664431,1,.85,"NE","LAKE ANN",44.73,-85.84,4443800,8550400
201610,111347,664432,1,.85,"SW","EAST JORDAN",45.16,-85.13,459600,857800
201610,111347,664433,1,1.62,"WNW","BOYNE MTN ARPT",45.18,-84.96,4510800,8457600
201610,111347,664434,1,.84,"SW","MORAN",45.99,-84.84,4559400,8450400
201610,111347,664435,1,4.21,"NW","BLISS",45.73,-84.9,4543800,8454000
201610,111347,664436,1,0,"N","LUPTON",44.43,-84.02,4425800,841200
